【公 告】,#genre#
CCTV17,http://38.75.136.137:98/gslb/dsdqca/fhzwHD.m3u8?auth=test20251009


央视频2,#genre#,DE=3
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV-2HD,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV-3HD,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV-4HD,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV-5HD,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV-6HD,http://120.76.248.139/live/bfgd/4200000065.m3u8
CCTV-7HD,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV-8HD,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV-9HD,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV-10HD,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV-11HD,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV-12HD,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV-13HD,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV-14HD,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV-15HD,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV-17HD,http://120.76.248.139/live/bfgd/4200000204.m3u8
CCTV-5+HD,http://120.76.248.139/live/bfgd/4200000246.m3u8
北京卫视HD,http://120.76.248.139/live/bfgd/4200000083.m3u8
河南卫视HD,http://120.76.248.139/live/bfgd/4200000339.m3u8
安徽卫视HD,http://120.76.248.139/live/bfgd/4200000096.m3u8
湖南卫视HD,http://120.76.248.139/live/bfgd/4200000086.m3u8
浙江卫视HD,http://120.76.248.139/live/bfgd/4200000094.m3u8
东方卫视HD,http://120.76.248.139/live/bfgd/4200000093.m3u8
东南卫视HD,http://120.76.248.139/live/bfgd/4200000483.m3u8
广东卫视HD,http://120.76.248.139/live/bfgd/4200000092.m3u8
湖北卫视HD,http://120.76.248.139/live/bfgd/4200000102.m3u8
河北卫视HD,http://120.76.248.139/live/bfgd/4200000108.m3u8
江苏卫视HD,http://120.76.248.139/live/bfgd/4200000085.m3u8
江西卫视HD,http://120.76.248.139/live/bfgd/4200000098.m3u8
重庆卫视HD,http://120.76.248.139/live/bfgd/4200000107.m3u8
四川卫视HD,http://120.76.248.139/live/bfgd/4200000103.m3u8
山东卫视HD,http://120.76.248.139/live/bfgd/4200000099.m3u8
陕西卫视HD,http://120.76.248.139/live/bfgd/4200000512.m3u8
山西卫视HD,http://120.76.248.139/live/bfgd/4200000109.m3u8
深圳卫视HD,http://120.76.248.139/live/bfgd/4200000100.m3u8
延边卫视HD,http://120.76.248.139/live/bfgd/4200000117.m3u8
云南卫视HD,http://120.76.248.139/live/bfgd/4200000482.m3u8
甘肃卫视HD,http://120.76.248.139/live/bfgd/4200000119.m3u8
广西卫视HD,http://120.76.248.139/live/bfgd/4200000116.m3u8
贵州卫视HD,http://120.76.248.139/live/bfgd/4200000101.m3u8
吉林卫视HD,http://120.76.248.139/live/bfgd/4200000097.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000141.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000185.m3u8
黑龙江卫视HD,http://120.76.248.139/live/bfgd/4200000095.m3u8

央视频3,#genre#,DE=3
CCTV-1HD,http://107.150.60.122/live/CCTV1HD.m3u8
CCTV-2HD,http://107.150.60.122/live/CCTV2HD.m3u8
CCTV-3HD,http://107.150.60.122/live/CCTV3HD.m3u8
CCTV-4HD,http://107.150.60.122/live/CCTV4HD.m3u8
CCTV-5HD,http://107.150.60.122/live/CCTV5HD.m3u8
CCTV-6HD,http://107.150.60.122/live/CCTV6HD.m3u8
CCTV-7HD,http://107.150.60.122/live/CCTV7HD.m3u8
CCTV-8HD,http://107.150.60.122/live/CCTV8HD.m3u8
CCTV-9HD,http://107.150.60.122/live/CCTV9HD.m3u8
CCTV-10HD,http://107.150.60.122/live/CCTV10HD.m3u8
CCTV-11HD,http://107.150.60.122/live/CCTV11HD.m3u8
CCTV-12HD,http://107.150.60.122/live/CCTV12HD.m3u8
CCTV-13HD,http://107.150.60.122/live/CCTV13HD.m3u8
CCTV-14HD,http://107.150.60.122/live/CCTV14HD.m3u8
CCTV-15HD,http://107.150.60.122/live/CCTV15HD.m3u8
CCTV-16HD,http://107.150.60.122/live/CCTV16HD.m3u8
CCTV-17HD,http://107.150.60.122/live/CCTV17HD.m3u8
CCTV-5+HD,http://107.150.60.122/live/CCTV5p.m3u8
CCTV-4K超高清,http://107.150.60.122/live/CCTV4k.m3u8
CCTV-8K超高清,http://107.150.60.122/live/CCTV8k.m3u8
CHC动作电影,http://107.150.60.122/live/chcdz.m3u8
CHC影迷电影,http://107.150.60.122/live/chcHD.m3u8
CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8
重温经典,http://107.150.60.122/live/cwjd.m3u8
CCTV-电视指南,http://107.150.60.122/live/dszn.m3u8
CCTV-第一剧场,http://107.150.60.122/live/dyjc.m3u8
CCTV-风云剧场,http://107.150.60.122/live/fyjc.m3u8
CCTV-风云音乐,http://107.150.60.122/live/fyyy.m3u8
CCTV-风云足球,http://107.150.60.122/live/fyzq.m3u8
CCTV-高尔夫网球,http://107.150.60.122/live/gefwq.m3u8
CCTV-兵器科技,http://107.150.60.122/live/gfjs.m3u8
CCTV-女性时尚,http://107.150.60.122/live/nxss.m3u8
CCTV-世界地理,http://107.150.60.122/live/sjdl.m3u8
CCTV-怀旧剧场,http://107.150.60.122/live/hjjc.m3u8
CCTV-央视台球,http://107.150.60.122/live/ystq.m3u8
中央新影-老故事,http://107.150.60.122/live/lgs.m3u8
中央新影-发现之旅,http://107.150.60.122/live/fxzl.m3u8
国学频道,http://107.150.60.122/live/gxpd.m3u8
天元围棋,http://107.150.60.122/live/gztywq.m3u8
优漫卡通,http://107.150.60.122/live/ymkt.m3u8
北京纪实科教,http://107.150.60.122/live/btv3.m3u8
北京卡酷少儿,http://107.150.60.122/live/btvkk.m3u8
安徽卫视HD,http://107.150.60.122/live/ahwsHD.m3u8
北京卫视HD,http://107.150.60.122/live/bjwsHD.m3u8
兵团卫视,http://107.150.60.122/live/btws.m3u8
重庆卫视HD,http://107.150.60.122/live/cqwsHD.m3u8
大湾区卫视(国际版),http://107.150.60.122/live/gdgj.m3u8
东方卫视HD,http://107.150.60.122/live/dfwsHD.m3u8
东南卫视HD,http://107.150.60.122/live/dnwsHD.m3u8
广东卫视HD,http://107.150.60.122/live/gdwsHD.m3u8
甘肃卫视HD,http://107.150.60.122/live/gswsHD.m3u8
广西卫视HD,http://107.150.60.122/live/gxwsHD.m3u8
贵州卫视HD,http://107.150.60.122/live/gzwsHD.m3u8
河南卫视HD,http://107.150.60.122/live/hawsHD.m3u8
湖北卫视HD,http://107.150.60.122/live/hbwsHD.m3u8
河北卫视HD,http://107.150.60.122/live/hewsHD.m3u8
黑龙江卫视HD,http://107.150.60.122/live/hljwsHD.m3u8
湖南卫视HD,http://107.150.60.122/live/hnwsHD.m3u8
吉林卫视HD,http://107.150.60.122/live/jlwsHD.m3u8
江苏卫视HD,http://107.150.60.122/live/jswsHD.m3u8
江西卫视HD,http://107.150.60.122/live/jxwsHD.m3u8
辽宁卫视HD,http://107.150.60.122/live/lnwsHD.m3u8
大湾区卫视,http://107.150.60.122/live/nfws.m3u8
内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8
宁夏卫视,http://107.150.60.122/live/nxws.m3u8
青海卫视,http://107.150.60.122/live/qhws.m3u8
四川卫视HD,http://107.150.60.122/live/scwsHD.m3u8
山东卫视HD,http://107.150.60.122/live/sdwsHD.m3u8
陕西卫视HD,http://107.150.60.122/live/snwsHD.m3u8
三沙卫视,http://107.150.60.122/live/ssws.m3u8
山西卫视HD,http://107.150.60.122/live/sxwsHD.m3u8
深圳卫视HD,http://107.150.60.122/live/szwsHD.m3u8
天津卫视HD,http://107.150.60.122/live/tjwsHD.m3u8
新疆卫视,http://107.150.60.122/live/xjws.m3u8
厦门卫视,http://107.150.60.122/live/xmws.m3u8
云南卫视HD,http://107.150.60.122/live/ynwsHD.m3u8
浙江卫视HD,http://107.150.60.122/live/zjwsHD.m3u8
CCTV-央视文化精品,http://107.150.60.122/live/ysjp.m3u8
CCTV-卫生健康,http://107.150.60.122/live/wsjk.m3u8
北京卡酷少儿,http://107.150.60.122/live/btvkk.m3u8
中央新影-发现之旅,http://107.150.60.122/live/fxzl.m3u8
中央新影-老故事,http://107.150.60.122/live/lgs.m3u8
中国教育3,http://107.150.60.122/live/cetv3.m3u8
广东新闻,http://107.150.60.122/live/gdxw.m3u8
广东新闻,http://107.150.60.122/live/gdxwa.m3u8
广东移动,http://107.150.60.122/live/gdyd.m3u8
广东珠江,http://107.150.60.122/live/gdzja.m3u8
广东珠江,http://107.150.60.122/live/gdzj.m3u8
嘉佳卡通,http://107.150.60.122/live/gdjjkt.m3u8
岭南戏曲,http://107.150.60.122/live/gdlnxq.m3u8
广东4K超高清,http://107.150.60.122/live/gdtvs3.m3u8
广东少儿,http://107.150.60.122/live/gdtvs5.m3u8
广东体育,http://107.150.60.122/live/gdty.m3u8
广东民生,http://107.150.60.122/live/gdgg.m3u8
广西影视,http://107.150.60.122/live/gxys.m3u8
广西综艺旅游,http://107.150.60.122/live/gxzy.m3u8
广西都市,http://107.150.60.122/live/gxds.m3u8
广西新闻,http://107.150.60.122/live/gxxw.m3u8
广西国际,http://107.150.60.122/live/gxgj.m3u8
湖北综合,http://107.150.60.122/live/hbzh.m3u8
湖北经视,http://107.150.60.122/live/hbjs.m3u8
湖北影视,http://107.150.60.122/live/hbys.m3u8
湖北教育,http://107.150.60.122/live/hbjy.m3u8
湖北垄上,http://107.150.60.122/live/hbls.m3u8
湖北生活,http://107.150.60.122/live/hbty.m3u8
湖南娱乐,http://107.150.60.122/live/hnyl.m3u8
湖南教育,http://107.150.60.122/live/hnjy.m3u8
吉林都市,http://107.150.60.122/live/jlds.m3u8
吉林综艺文化,http://107.150.60.122/live/jlfz.m3u8
吉林生活,http://107.150.60.122/live/jlsh.m3u8
新疆汉语影视,http://107.150.60.122/live/xjtv6.m3u8
新疆汉语体育健康,http://107.150.60.122/live/xjtv7.m3u8
江西少儿家庭,http://107.150.60.122/live/jxtv6.m3u8
江西新闻频道,http://107.150.60.122/live/jxtv7.m3u8
成龙电影,http://107.150.60.122/live/lbcl.m3u8
周润发电影,http://107.150.60.122/live/lbzrf.m3u8
周星驰电影,http://107.150.60.122/live/lbzxc.m3u8
林正英影院,http://107.150.60.122/live/lblzy.m3u8

CCTV-1HD,http://192.151.150.154/live/CCTV1HD.m3u8
CCTV-2HD,http://192.151.150.154/live/CCTV2HD.m3u8
CCTV-3HD,http://192.151.150.154/live/CCTV3HD.m3u8
CCTV-4HD,http://192.151.150.154/live/CCTV4HD.m3u8
CCTV-5HD,http://192.151.150.154/live/CCTV5HD.m3u8
CCTV-6HD,http://192.151.150.154/live/CCTV6HD.m3u8
CCTV-7HD,http://192.151.150.154/live/CCTV7HD.m3u8
CCTV-8HD,http://192.151.150.154/live/CCTV8HD.m3u8
CCTV-9HD,http://192.151.150.154/live/CCTV9HD.m3u8
CCTV-10HD,http://192.151.150.154/live/CCTV10HD.m3u8
CCTV-11HD,http://192.151.150.154/live/CCTV11HD.m3u8
CCTV-12HD,http://192.151.150.154/live/CCTV12HD.m3u8
CCTV-13HD,http://192.151.150.154/live/CCTV13HD.m3u8
CCTV-14HD,http://192.151.150.154/live/CCTV14HD.m3u8
CCTV-15HD,http://192.151.150.154/live/CCTV15HD.m3u8
CCTV-16HD,http://192.151.150.154/live/CCTV16HD.m3u8
CCTV-17HD,http://192.151.150.154/live/CCTV17HD.m3u8
CCTV-5+HD,http://192.151.150.154/live/CCTV5p.m3u8
CCTV-4K超高清,http://192.151.150.154/live/CCTV4k.m3u8
CCTV-8K超高清,http://192.151.150.154/live/CCTV8k.m3u8
CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
CHC影迷电影,http://192.151.150.154/live/chcHD.m3u8
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
重温经典,http://192.151.150.154/live/cwjd.m3u8
CCTV-电视指南,http://192.151.150.154/live/dszn.m3u8
CCTV-第一剧场,http://192.151.150.154/live/dyjc.m3u8
CCTV-风云剧场,http://192.151.150.154/live/fyjc.m3u8
CCTV-风云音乐,http://192.151.150.154/live/fyyy.m3u8
CCTV-风云足球,http://192.151.150.154/live/fyzq.m3u8
CCTV-高尔夫网球,http://192.151.150.154/live/gefwq.m3u8
CCTV-兵器科技,http://192.151.150.154/live/gfjs.m3u8
CCTV-女性时尚,http://192.151.150.154/live/nxss.m3u8
CCTV-世界地理,http://192.151.150.154/live/sjdl.m3u8
CCTV-怀旧剧场,http://192.151.150.154/live/hjjc.m3u8
CCTV-央视台球,http://192.151.150.154/live/ystq.m3u8
中央新影-老故事,http://192.151.150.154/live/lgs.m3u8
中央新影-发现之旅,http://192.151.150.154/live/fxzl.m3u8
国学频道,http://192.151.150.154/live/gxpd.m3u8
天元围棋,http://192.151.150.154/live/gztywq.m3u8
优漫卡通,http://192.151.150.154/live/ymkt.m3u8
北京纪实科教,http://192.151.150.154/live/btv3.m3u8
北京卡酷少儿,http://192.151.150.154/live/btvkk.m3u8
安徽卫视HD,http://192.151.150.154/live/ahwsHD.m3u8
北京卫视HD,http://192.151.150.154/live/bjwsHD.m3u8
兵团卫视,http://192.151.150.154/live/btws.m3u8
重庆卫视HD,http://192.151.150.154/live/cqwsHD.m3u8
大湾区卫视(国际版),http://192.151.150.154/live/gdgj.m3u8
东方卫视HD,http://192.151.150.154/live/dfwsHD.m3u8
东南卫视HD,http://192.151.150.154/live/dnwsHD.m3u8
广东卫视HD,http://192.151.150.154/live/gdwsHD.m3u8
甘肃卫视HD,http://192.151.150.154/live/gswsHD.m3u8
广西卫视HD,http://192.151.150.154/live/gxwsHD.m3u8
贵州卫视HD,http://192.151.150.154/live/gzwsHD.m3u8
河南卫视HD,http://192.151.150.154/live/hawsHD.m3u8
湖北卫视HD,http://192.151.150.154/live/hbwsHD.m3u8
河北卫视HD,http://192.151.150.154/live/hewsHD.m3u8
黑龙江卫视HD,http://192.151.150.154/live/hljwsHD.m3u8
湖南卫视HD,http://192.151.150.154/live/hnwsHD.m3u8
吉林卫视HD,http://192.151.150.154/live/jlwsHD.m3u8
江苏卫视HD,http://192.151.150.154/live/jswsHD.m3u8
江西卫视HD,http://192.151.150.154/live/jxwsHD.m3u8
辽宁卫视HD,http://192.151.150.154/live/lnwsHD.m3u8
大湾区卫视,http://192.151.150.154/live/nfws.m3u8
内蒙古卫视,http://192.151.150.154/live/nmgws.m3u8
宁夏卫视,http://192.151.150.154/live/nxws.m3u8
青海卫视,http://192.151.150.154/live/qhws.m3u8
四川卫视HD,http://192.151.150.154/live/scwsHD.m3u8
山东卫视HD,http://192.151.150.154/live/sdwsHD.m3u8
陕西卫视HD,http://192.151.150.154/live/snwsHD.m3u8
三沙卫视,http://192.151.150.154/live/ssws.m3u8
山西卫视HD,http://192.151.150.154/live/sxwsHD.m3u8
深圳卫视HD,http://192.151.150.154/live/szwsHD.m3u8
天津卫视HD,http://192.151.150.154/live/tjwsHD.m3u8
新疆卫视,http://192.151.150.154/live/xjws.m3u8
厦门卫视,http://192.151.150.154/live/xmws.m3u8
云南卫视HD,http://192.151.150.154/live/ynwsHD.m3u8
浙江卫视HD,http://192.151.150.154/live/zjwsHD.m3u8
CCTV-央视文化精品,http://192.151.150.154/live/ysjp.m3u8
CCTV-卫生健康,http://192.151.150.154/live/wsjk.m3u8
北京卡酷少儿,http://192.151.150.154/live/btvkk.m3u8
中央新影-发现之旅,http://192.151.150.154/live/fxzl.m3u8
中央新影-老故事,http://192.151.150.154/live/lgs.m3u8
中国教育3,http://192.151.150.154/live/cetv3.m3u8
广东新闻,http://192.151.150.154/live/gdxw.m3u8
广东新闻,http://192.151.150.154/live/gdxwa.m3u8
广东移动,http://192.151.150.154/live/gdyd.m3u8
广东珠江,http://192.151.150.154/live/gdzja.m3u8
广东珠江,http://192.151.150.154/live/gdzj.m3u8
嘉佳卡通,http://192.151.150.154/live/gdjjkt.m3u8
岭南戏曲,http://192.151.150.154/live/gdlnxq.m3u8
广东4K超高清,http://192.151.150.154/live/gdtvs3.m3u8
广东少儿,http://192.151.150.154/live/gdtvs5.m3u8
广东体育,http://192.151.150.154/live/gdty.m3u8
广东民生,http://192.151.150.154/live/gdgg.m3u8
广西影视,http://192.151.150.154/live/gxys.m3u8
广西综艺旅游,http://192.151.150.154/live/gxzy.m3u8
广西都市,http://192.151.150.154/live/gxds.m3u8
广西新闻,http://192.151.150.154/live/gxxw.m3u8
广西国际,http://192.151.150.154/live/gxgj.m3u8
湖北综合,http://192.151.150.154/live/hbzh.m3u8
湖北经视,http://192.151.150.154/live/hbjs.m3u8
湖北影视,http://192.151.150.154/live/hbys.m3u8
湖北教育,http://192.151.150.154/live/hbjy.m3u8
湖北垄上,http://192.151.150.154/live/hbls.m3u8
湖北生活,http://192.151.150.154/live/hbty.m3u8
湖南娱乐,http://192.151.150.154/live/hnyl.m3u8
湖南教育,http://192.151.150.154/live/hnjy.m3u8
吉林都市,http://192.151.150.154/live/jlds.m3u8
吉林综艺文化,http://192.151.150.154/live/jlfz.m3u8
吉林生活,http://192.151.150.154/live/jlsh.m3u8
新疆汉语影视,http://192.151.150.154/live/xjtv6.m3u8
新疆汉语体育健康,http://192.151.150.154/live/xjtv7.m3u8
江西少儿家庭,http://192.151.150.154/live/jxtv6.m3u8
江西新闻频道,http://192.151.150.154/live/jxtv7.m3u8
成龙电影,http://192.151.150.154/live/lbcl.m3u8
周润发电影,http://192.151.150.154/live/lbzrf.m3u8
周星驰电影,http://192.151.150.154/live/lbzxc.m3u8
林正英影院,http://192.151.150.154/live/lblzy.m3u8

CCTV-1HD,http://198.204.228.26/live/CCTV1HD.m3u8
CCTV-2HD,http://198.204.228.26/live/CCTV2HD.m3u8
CCTV-3HD,http://198.204.228.26/live/CCTV3HD.m3u8
CCTV-4HD,http://198.204.228.26/live/CCTV4HD.m3u8
CCTV-5HD,http://198.204.228.26/live/CCTV5HD.m3u8
CCTV-6HD,http://198.204.228.26/live/CCTV6HD.m3u8
CCTV-7HD,http://198.204.228.26/live/CCTV7HD.m3u8
CCTV-8HD,http://198.204.228.26/live/CCTV8HD.m3u8
CCTV-9HD,http://198.204.228.26/live/CCTV9HD.m3u8
CCTV-10HD,http://198.204.228.26/live/CCTV10HD.m3u8
CCTV-11HD,http://198.204.228.26/live/CCTV11HD.m3u8
CCTV-12HD,http://198.204.228.26/live/CCTV12HD.m3u8
CCTV-13HD,http://198.204.228.26/live/CCTV13HD.m3u8
CCTV-14HD,http://198.204.228.26/live/CCTV14HD.m3u8
CCTV-15HD,http://198.204.228.26/live/CCTV15HD.m3u8
CCTV-16HD,http://198.204.228.26/live/CCTV16HD.m3u8
CCTV-17HD,http://198.204.228.26/live/CCTV17HD.m3u8
CCTV-5+HD,http://198.204.228.26/live/CCTV5p.m3u8
CCTV-4K超高清,http://198.204.228.26/live/CCTV4k.m3u8
CCTV-8K超高清,http://198.204.228.26/live/CCTV8k.m3u8
CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
CHC影迷电影,http://198.204.228.26/live/chcHD.m3u8
CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8
重温经典,http://198.204.228.26/live/cwjd.m3u8
CCTV-电视指南,http://198.204.228.26/live/dszn.m3u8
CCTV-第一剧场,http://198.204.228.26/live/dyjc.m3u8
CCTV-风云剧场,http://198.204.228.26/live/fyjc.m3u8
CCTV-风云音乐,http://198.204.228.26/live/fyyy.m3u8
CCTV-风云足球,http://198.204.228.26/live/fyzq.m3u8
CCTV-高尔夫网球,http://198.204.228.26/live/gefwq.m3u8
CCTV-兵器科技,http://198.204.228.26/live/gfjs.m3u8
CCTV-女性时尚,http://198.204.228.26/live/nxss.m3u8
CCTV-世界地理,http://198.204.228.26/live/sjdl.m3u8
CCTV-怀旧剧场,http://198.204.228.26/live/hjjc.m3u8
CCTV-央视台球,http://198.204.228.26/live/ystq.m3u8
中央新影-老故事,http://198.204.228.26/live/lgs.m3u8
中央新影-发现之旅,http://198.204.228.26/live/fxzl.m3u8
国学频道,http://198.204.228.26/live/gxpd.m3u8
天元围棋,http://198.204.228.26/live/gztywq.m3u8
优漫卡通,http://198.204.228.26/live/ymkt.m3u8
北京纪实科教,http://198.204.228.26/live/btv3.m3u8
北京卡酷少儿,http://198.204.228.26/live/btvkk.m3u8
安徽卫视HD,http://198.204.228.26/live/ahwsHD.m3u8
北京卫视HD,http://198.204.228.26/live/bjwsHD.m3u8
兵团卫视,http://198.204.228.26/live/btws.m3u8
重庆卫视HD,http://198.204.228.26/live/cqwsHD.m3u8
大湾区卫视(国际版),http://198.204.228.26/live/gdgj.m3u8
东方卫视HD,http://198.204.228.26/live/dfwsHD.m3u8
东南卫视HD,http://198.204.228.26/live/dnwsHD.m3u8
广东卫视HD,http://198.204.228.26/live/gdwsHD.m3u8
甘肃卫视HD,http://198.204.228.26/live/gswsHD.m3u8
广西卫视HD,http://198.204.228.26/live/gxwsHD.m3u8
贵州卫视HD,http://198.204.228.26/live/gzwsHD.m3u8
河南卫视HD,http://198.204.228.26/live/hawsHD.m3u8
湖北卫视HD,http://198.204.228.26/live/hbwsHD.m3u8
河北卫视HD,http://198.204.228.26/live/hewsHD.m3u8
黑龙江卫视HD,http://198.204.228.26/live/hljwsHD.m3u8
湖南卫视HD,http://198.204.228.26/live/hnwsHD.m3u8
吉林卫视HD,http://198.204.228.26/live/jlwsHD.m3u8
江苏卫视HD,http://198.204.228.26/live/jswsHD.m3u8
江西卫视HD,http://198.204.228.26/live/jxwsHD.m3u8
辽宁卫视HD,http://198.204.228.26/live/lnwsHD.m3u8
大湾区卫视,http://198.204.228.26/live/nfws.m3u8
内蒙古卫视,http://198.204.228.26/live/nmgws.m3u8
宁夏卫视,http://198.204.228.26/live/nxws.m3u8
青海卫视,http://198.204.228.26/live/qhws.m3u8
四川卫视HD,http://198.204.228.26/live/scwsHD.m3u8
山东卫视HD,http://198.204.228.26/live/sdwsHD.m3u8
陕西卫视HD,http://198.204.228.26/live/snwsHD.m3u8
三沙卫视,http://198.204.228.26/live/ssws.m3u8
山西卫视HD,http://198.204.228.26/live/sxwsHD.m3u8
深圳卫视HD,http://198.204.228.26/live/szwsHD.m3u8
天津卫视HD,http://198.204.228.26/live/tjwsHD.m3u8
新疆卫视,http://198.204.228.26/live/xjws.m3u8
厦门卫视,http://198.204.228.26/live/xmws.m3u8
云南卫视HD,http://198.204.228.26/live/ynwsHD.m3u8
浙江卫视HD,http://198.204.228.26/live/zjwsHD.m3u8
CCTV-央视文化精品,http://198.204.228.26/live/ysjp.m3u8
CCTV-卫生健康,http://198.204.228.26/live/wsjk.m3u8
北京卡酷少儿,http://198.204.228.26/live/btvkk.m3u8
中央新影-发现之旅,http://198.204.228.26/live/fxzl.m3u8
中央新影-老故事,http://198.204.228.26/live/lgs.m3u8
中国教育3,http://198.204.228.26/live/cetv3.m3u8
广东新闻,http://198.204.228.26/live/gdxw.m3u8
广东新闻,http://198.204.228.26/live/gdxwa.m3u8
广东移动,http://198.204.228.26/live/gdyd.m3u8
广东珠江,http://198.204.228.26/live/gdzja.m3u8
广东珠江,http://198.204.228.26/live/gdzj.m3u8
嘉佳卡通,http://198.204.228.26/live/gdjjkt.m3u8
岭南戏曲,http://198.204.228.26/live/gdlnxq.m3u8
广东4K超高清,http://198.204.228.26/live/gdtvs3.m3u8
广东少儿,http://198.204.228.26/live/gdtvs5.m3u8
广东体育,http://198.204.228.26/live/gdty.m3u8
广东民生,http://198.204.228.26/live/gdgg.m3u8
广西影视,http://198.204.228.26/live/gxys.m3u8
广西综艺旅游,http://198.204.228.26/live/gxzy.m3u8
广西都市,http://198.204.228.26/live/gxds.m3u8
广西新闻,http://198.204.228.26/live/gxxw.m3u8
广西国际,http://198.204.228.26/live/gxgj.m3u8
湖北综合,http://198.204.228.26/live/hbzh.m3u8
湖北经视,http://198.204.228.26/live/hbjs.m3u8
湖北影视,http://198.204.228.26/live/hbys.m3u8
湖北教育,http://198.204.228.26/live/hbjy.m3u8
湖北垄上,http://198.204.228.26/live/hbls.m3u8
湖北生活,http://198.204.228.26/live/hbty.m3u8
湖南娱乐,http://198.204.228.26/live/hnyl.m3u8
湖南教育,http://198.204.228.26/live/hnjy.m3u8
吉林都市,http://198.204.228.26/live/jlds.m3u8
吉林综艺文化,http://198.204.228.26/live/jlfz.m3u8
吉林生活,http://198.204.228.26/live/jlsh.m3u8
新疆汉语影视,http://198.204.228.26/live/xjtv6.m3u8
新疆汉语体育健康,http://198.204.228.26/live/xjtv7.m3u8
江西少儿家庭,http://198.204.228.26/live/jxtv6.m3u8
江西新闻频道,http://198.204.228.26/live/jxtv7.m3u8
成龙电影,http://198.204.228.26/live/lbcl.m3u8
周润发电影,http://198.204.228.26/live/lbzrf.m3u8
周星驰电影,http://198.204.228.26/live/lbzxc.m3u8
林正英影院,http://198.204.228.26/live/lblzy.m3u8

央视频5,#genre#,DE=3
CCTV-1,http://69.30.245.50/live/CCTV1.m3u8
CCTV-2,http://69.30.245.50/live/CCTV2.m3u8
CCTV-3,http://69.30.245.50/live/CCTV3.m3u8
CCTV-4,http://69.30.245.50/live/CCTV4.m3u8
CCTV-5,http://69.30.245.50/live/CCTV5.m3u8
CCTV-6,http://69.30.245.50/live/CCTV6.m3u8
CCTV-7,http://69.30.245.50/live/CCTV7.m3u8
CCTV-8,http://69.30.245.50/live/CCTV8.m3u8
CCTV-9,http://69.30.245.50/live/CCTV9.m3u8
CCTV-10,http://69.30.245.50/live/CCTV10.m3u8
CCTV-11,http://69.30.245.50/live/CCTV11.m3u8

