公    告,#genre#
深圳宜和购物高清,http://www.bigyan.cn:8225/udp/239.77.1.87:5146
韶关新闻综合高清,http://www.bigyan.cn:8225/udp/239.77.0.117:5146
湛江新闻综合高清,http://www.bigyan.cn:8225/udp/239.77.0.141:5146
湛江公共高清,http://www.bigyan.cn:8225/udp/239.77.0.140:5146
揭阳综合高清,http://www.bigyan.cn:8225/udp/239.77.0.229:5146
揭阳生活高清,http://www.bigyan.cn:8225/udp/239.77.0.251:5146
汕尾新闻综合高清,http://www.bigyan.cn:8225/udp/239.77.0.25:5146
汕尾文化生活高清,http://www.bigyan.cn:8225/udp/239.77.0.187:5146
江门综合高清,http://www.bigyan.cn:8225/udp/239.77.0.201:5146
HZTV-1高清,http://www.bigyan.cn:8225/udp/239.77.1.232:5146
HZTV-2高清,http://www.bigyan.cn:8225/udp/239.77.1.233:5146
珠海-1高清,http://www.bigyan.cn:8225/udp/239.77.0.155:5146
肇庆综合高清,http://www.bigyan.cn:8225/udp/239.253.43.1:5146
肇庆生活服务高清,http://www.bigyan.cn:8225/udp/239.253.43.2:5146
河源综合高清,http://www.bigyan.cn:8225/udp/239.253.43.213:5146
河源公共高清,http://www.bigyan.cn:8225/udp/239.253.43.214:5146
清远新闻综合高清,http://www.bigyan.cn:8225/udp/239.253.43.33:5146
云浮综合高清,http://www.bigyan.cn:8225/udp/239.77.0.253:5146
云浮文旅高清,http://www.bigyan.cn:8225/udp/239.77.0.254:5146
茂名综合高清,http://www.bigyan.cn:8225/udp/239.77.0.206:5146
茂名公共高清,http://www.bigyan.cn:8225/udp/239.77.0.207:5146
汕头综合高清,http://www.bigyan.cn:8225/udp/239.253.43.45:5146
汕头经济生活高清,http://www.bigyan.cn:8225/udp/239.253.43.46:5146
佛山城市生活高清,http://www.bigyan.cn:8225/udp/239.253.43.53:5146
佛山南海,http://www.bigyan.cn:8225/udp/239.77.0.236:5146
佛山南海高清,http://www.bigyan.cn:8225/udp/239.253.43.54:5146
佛山顺德高清,http://www.bigyan.cn:8225/udp/239.253.43.55:5146
佛山综合高清,http://www.bigyan.cn:8225/udp/239.253.43.57:5146
东莞新闻综合高清,http://www.bigyan.cn:8225/udp/239.253.43.104:5146
东莞生活资讯高清,http://www.bigyan.cn:8225/udp/239.253.43.105:5146
中山综合高清,http://www.bigyan.cn:8225/udp/239.253.43.62:5146
香山文化高清,http://www.bigyan.cn:8225/udp/239.253.43.63:5146



07内蒙联通,#genre#
CCTV1,http://www.pve.onetopcloud.com:16666/udp/239.125.2.66:4120
CCTV2,http://www.pve.onetopcloud.com:16666/udp/239.125.2.65:4120
CCTV3,http://www.pve.onetopcloud.com:16666/udp/239.125.2.52:4120
CCTV4,http://www.pve.onetopcloud.com:16666/udp/239.125.2.64:4120
CCTV5,http://www.pve.onetopcloud.com:16666/udp/239.125.2.54:4120
CCTV5+,http://www.pve.onetopcloud.com:16666/udp/239.125.1.57:5000
CCTV6,http://www.pve.onetopcloud.com:16666/udp/239.125.2.56:4120
CCTV7,http://www.pve.onetopcloud.com:16666/udp/239.125.2.63:4120
CCTV8,http://www.pve.onetopcloud.com:16666/udp/239.125.2.58:4120
CCTV9,http://www.pve.onetopcloud.com:16666/udp/239.125.2.62:4120
CCTV10,http://www.pve.onetopcloud.com:16666/udp/239.125.2.61:4120
CCTV11,http://www.pve.onetopcloud.com:16666/udp/239.125.1.101:4120
CCTV11,http://www.pve.onetopcloud.com:16666/udp/239.125.1.134:4130
CCTV12,http://www.pve.onetopcloud.com:16666/udp/239.125.2.60:4120
CCTV13,http://www.pve.onetopcloud.com:16666/udp/239.125.1.53:4120
CCTV14,http://www.pve.onetopcloud.com:16666/udp/239.125.2.59:4120
CCTV15,http://www.pve.onetopcloud.com:16666/udp/239.125.1.102:4120
CCTV15,http://www.pve.onetopcloud.com:16666/udp/239.125.1.163:4130
CCTV16,http://www.pve.onetopcloud.com:16666/udp/239.125.2.206:4120
CCTVNEWS,http://www.pve.onetopcloud.com:16666/udp/239.125.1.140:4130
CCTV16-4K,http://www.pve.onetopcloud.com:16666/udp/239.125.2.218:4120
CCTV17,http://www.pve.onetopcloud.com:16666/udp/239.125.2.204:4120
CCTV1,http://www.pve.onetopcloud.com:16666/udp/239.125.1.177:4130
CCTV2,http://www.pve.onetopcloud.com:16666/udp/239.125.1.118:4130
CCTV4,http://www.pve.onetopcloud.com:16666/udp/239.125.1.141:4130
CCTV7,http://www.pve.onetopcloud.com:16666/udp/239.125.1.131:4130
CCTV9,http://www.pve.onetopcloud.com:16666/udp/239.125.1.142:4130
CCTV10,http://www.pve.onetopcloud.com:16666/udp/239.125.1.143:4130
CCTV12,http://www.pve.onetopcloud.com:16666/udp/239.125.1.161:4130
CCTV14,http://www.pve.onetopcloud.com:16666/udp/239.125.1.162:4130
CCTV4中文国际美洲,http://www.pve.onetopcloud.com:16666/udp/239.125.2.197:4120
CGTN英文纪录,http://www.pve.onetopcloud.com:16666/udp/239.125.2.199:4120
CGTN英语,http://www.pve.onetopcloud.com:16666/udp/239.125.2.198:4120
CCTV4中文国际欧洲,http://www.pve.onetopcloud.com:16666/udp/239.125.2.196:4120
CGTN西班牙语,http://www.pve.onetopcloud.com:16666/udp/239.125.2.200:4120
CGTN法语,http://www.pve.onetopcloud.com:16666/udp/239.125.2.201:4120
CGTN阿拉伯语,http://www.pve.onetopcloud.com:16666/udp/239.125.2.202:4120
CGTN俄语,http://www.pve.onetopcloud.com:16666/udp/239.125.2.203:4120


浙江卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.68:4120
江苏卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.69:4120
湖北卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.74:4120
广东卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.71:4120
山西卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.119:4130
贵州卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.80:4120
东方卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.82:4120
辽宁卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.72:4120
山东卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.75:4120
吉林卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.191:4120
黑龙江卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.83:4120
广西卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.167:4130
兵团卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.135:4130
安徽卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.78:4120
北京卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.73:4120
东南卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.77:4120
河北卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.70:4120
天津卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.81:4120
湖南卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.67:4120
四川卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.79:4120
深圳卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.76:4120
宁夏卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.157:4130
云南卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.160:4130
重庆卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.102:4130
河南卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.156:4130
江西卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.101:4129
海南卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.189:4120
青海卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.150:4130
甘肃卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.190:4120
陕西卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.155:4130
三沙卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.180:4130
西藏卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.117:4130
新疆卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.123:4130
湖南卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.170:4130
江苏卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.172:4130
深圳卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.166:4130
黑龙江卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.171:4130
四川卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.175:4130
吉林卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.2.205:4120
海南卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.165:4130
甘肃卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.151:4130
东南卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.164:4130
辽宁卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.115:4130
广东卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.154:4130
湖北卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.152:4130
山东卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.149:4130
贵州卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.158:4130
天津卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.153:4130
东方卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.116:4130
北京卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.176:4130
安徽卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.173:4130
江西卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.174:4130
重庆卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.168:4130
浙江卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.159:4130
河北卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.169:4130

BRTV卡酷动画,http://www.pve.onetopcloud.com:16666/udp/239.125.1.127:4130
IPTV谍战剧场,http://www.pve.onetopcloud.com:16666/udp/239.125.1.130:4130
IPTV野外,http://www.pve.onetopcloud.com:16666/udp/234.1.3.126:5000
IPTV少儿动画,http://www.pve.onetopcloud.com:16666/udp/239.125.1.121:4130
IPTV法治,http://www.pve.onetopcloud.com:16666/udp/239.125.1.56:5000
IPTV5+,http://www.pve.onetopcloud.com:16666/udp/239.125.1.25:5000
IPTV相声小品,http://www.pve.onetopcloud.com:16666/udp/239.125.1.30:5000

内蒙古蒙古语卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.66:5000
内蒙古卫视,http://www.pve.onetopcloud.com:16666/udp/239.125.1.59:5000
内蒙古经济,http://www.pve.onetopcloud.com:16666/udp/239.125.1.74:4120
内蒙古文体,http://www.pve.onetopcloud.com:16666/udp/239.125.1.72:4120
内蒙古农牧,http://www.pve.onetopcloud.com:16666/udp/239.125.1.73:4120
内蒙古新闻,http://www.pve.onetopcloud.com:16666/udp/239.125.1.70:4120
内蒙古蒙语文化,http://www.pve.onetopcloud.com:16666/udp/239.125.1.71:4120
内蒙古少儿,http://www.pve.onetopcloud.com:16666/udp/239.125.1.69:4120
鄂尔多斯蒙古语综合,http://www.pve.onetopcloud.com:16666/udp/239.125.2.162:4151
鄂尔多斯新闻,http://www.pve.onetopcloud.com:16666/udp/239.125.2.165:4154
鄂尔多斯经济,http://www.pve.onetopcloud.com:16666/udp/239.125.2.164:4153
鄂尔多斯城市,http://www.pve.onetopcloud.com:16666/udp/239.125.2.163:4152

爱生活,http://www.pve.onetopcloud.com:16666/udp/239.125.1.50:5000
爱上4K,http://www.pve.onetopcloud.com:16666/udp/239.125.1.24:5000
爱综艺,http://www.pve.onetopcloud.com:16666/udp/239.125.1.120:4130
爱体育,http://www.pve.onetopcloud.com:16666/udp/239.125.1.122:4130
爱电影,http://www.pve.onetopcloud.com:16666/udp/239.125.1.124:4130
爱大剧,http://www.pve.onetopcloud.com:16666/udp/239.125.1.126:4130
金鹰纪实,http://www.pve.onetopcloud.com:16666/udp/239.125.2.106:4134

星影,http://www.pve.onetopcloud.com:16666/udp/239.125.1.55:5000
足球,http://www.pve.onetopcloud.com:16666/udp/239.125.1.51:5000
CETV4,http://www.pve.onetopcloud.com:16666/udp/239.125.1.110:4120
城市剧场,http://www.pve.onetopcloud.com:16666/udp/239.125.1.148:4130
古装剧场,http://www.pve.onetopcloud.com:16666/udp/239.125.1.146:4130
音乐现场,http://www.pve.onetopcloud.com:16666/udp/239.125.1.40:5000
经典电影,http://www.pve.onetopcloud.com:16666/udp/239.125.1.28:5000
武侠剧场,http://www.pve.onetopcloud.com:16666/udp/239.125.1.145:4130
动作影院,http://www.pve.onetopcloud.com:16666/udp/239.125.1.53:5000
地理,http://www.pve.onetopcloud.com:16666/udp/239.125.1.41:5000

军旅剧场,http://www.pve.onetopcloud.com:16666/udp/239.125.1.147:4130
金鹰卡通,http://www.pve.onetopcloud.com:16666/udp/239.125.1.128:4130
全纪实,http://www.pve.onetopcloud.com:16666/udp/239.125.1.38:5000
山东教育,http://www.pve.onetopcloud.com:16666/udp/239.125.1.178:4130
动漫秀场,http://www.pve.onetopcloud.com:16666/udp/239.125.1.31:5000
精选,http://www.pve.onetopcloud.com:16666/udp/239.125.1.43:5000
动画,http://www.pve.onetopcloud.com:16666/udp/239.125.1.45:5000
都市剧场,http://www.pve.onetopcloud.com:16666/udp/239.125.1.129:4130

金色频道,http://www.pve.onetopcloud.com:16666/udp/239.125.1.39:5000
喜剧影院,http://www.pve.onetopcloud.com:16666/udp/239.125.1.52:5000
早教,http://www.pve.onetopcloud.com:16666/udp/239.125.1.44:5000
家庭影院,http://www.pve.onetopcloud.com:16666/udp/239.125.1.54:5000
好学生,http://www.pve.onetopcloud.com:16666/udp/239.125.1.17:4120
魅力时尚,http://www.pve.onetopcloud.com:16666/udp/239.125.1.27:5000
好享购物,http://www.pve.onetopcloud.com:16666/udp/239.125.44.2:5000
游戏风云,http://www.pve.onetopcloud.com:16666/udp/239.125.1.33:5000
光影,http://www.pve.onetopcloud.com:16666/udp/239.125.1.49:5000
收视指南,http://www.pve.onetopcloud.com:16666/udp/239.125.44.3:5000
热播剧场,http://www.pve.onetopcloud.com:16666/udp/239.125.1.125:4130
CETV2,http://www.pve.onetopcloud.com:16666/udp/239.125.1.29:5000
嘉佳卡通,http://www.pve.onetopcloud.com:16666/udp/239.125.2.213:4120
杭锦旗,http://www.pve.onetopcloud.com:16666/udp/239.125.2.212:4120
乌审旗,http://www.pve.onetopcloud.com:16666/udp/239.125.2.194:4120
墨宝,http://www.pve.onetopcloud.com:16666/udp/239.125.1.48:5000
美人,http://www.pve.onetopcloud.com:16666/udp/239.125.44.9:4120
鉴赏,http://www.pve.onetopcloud.com:16666/udp/239.125.1.47:5000
三佳购物,http://www.pve.onetopcloud.com:16666/udp/239.125.2.144:4120
优购物,http://www.pve.onetopcloud.com:16666/udp/239.125.1.138:4130
时尚购物,http://www.pve.onetopcloud.com:16666/udp/234.1.3.187:5000
家有购物,http://www.pve.onetopcloud.com:16666/udp/239.125.1.137:4130
聚鲨环球,http://www.pve.onetopcloud.com:16666/udp/239.125.1.136:4130
央广购物,http://www.pve.onetopcloud.com:16666/udp/239.125.2.14:4120
中国教育-1,http://www.pve.onetopcloud.com:16666/udp/239.125.1.139:4130


内蒙古蒙古语卫视,http://124.67.68.139:4022/udp/239.125.1.66:5000
内蒙古卫视,http://124.67.68.139:4022/udp/239.125.1.59:5000
内蒙古经济,http://124.67.68.139:4022/udp/239.125.1.74:4120
内蒙古文体,http://124.67.68.139:4022/udp/239.125.1.72:4120
内蒙古农牧,http://124.67.68.139:4022/udp/239.125.1.73:4120
内蒙古新闻,http://124.67.68.139:4022/udp/239.125.1.70:4120
内蒙古蒙语文化,http://124.67.68.139:4022/udp/239.125.1.71:4120
内蒙古少儿,http://124.67.68.139:4022/udp/239.125.1.69:4120
CCTV1,http://124.67.68.139:4022/udp/239.125.2.66:4120
CCTV2,http://124.67.68.139:4022/udp/239.125.2.65:4120
CCTV3,http://124.67.68.139:4022/udp/239.125.2.52:4120
CCTV4,http://124.67.68.139:4022/udp/239.125.2.64:4120
CCTV5,http://124.67.68.139:4022/udp/239.125.2.54:4120
CCTV5+,http://124.67.68.139:4022/udp/239.125.1.57:5000
CCTV6,http://124.67.68.139:4022/udp/239.125.2.56:4120
CCTV7,http://124.67.68.139:4022/udp/239.125.2.63:4120
CCTV8,http://124.67.68.139:4022/udp/239.125.2.58:4120
CCTV9,http://124.67.68.139:4022/udp/239.125.2.62:4120
CCTV10,http://124.67.68.139:4022/udp/239.125.2.61:4120
CCTV11,http://124.67.68.139:4022/udp/239.125.1.101:4120
CCTV12,http://124.67.68.139:4022/udp/239.125.2.60:4120
CCTV13,http://124.67.68.139:4022/udp/239.125.1.53:4120
CCTV14,http://124.67.68.139:4022/udp/239.125.2.59:4120
CCTV15,http://124.67.68.139:4022/udp/239.125.1.102:4120
CCTVNEWS,http://124.67.68.139:4022/udp/239.125.1.140:4130
鄂尔多斯蒙古语综合,http://124.67.68.139:4022/udp/239.125.2.162:4151
鄂尔多斯新闻,http://124.67.68.139:4022/udp/239.125.2.165:4154
鄂尔多斯经济,http://124.67.68.139:4022/udp/239.125.2.164:4153
鄂尔多斯城市,http://124.67.68.139:4022/udp/239.125.2.163:4152
浙江卫视,http://124.67.68.139:4022/udp/239.125.2.68:4120
江苏卫视,http://124.67.68.139:4022/udp/239.125.2.69:4120
湖北卫视,http://124.67.68.139:4022/udp/239.125.2.74:4120
广东卫视,http://124.67.68.139:4022/udp/239.125.2.71:4120
三佳购物,http://124.67.68.139:4022/udp/239.125.2.144:4120
山西卫视,http://124.67.68.139:4022/udp/239.125.1.119:4130
贵州卫视,http://124.67.68.139:4022/udp/239.125.2.80:4120
东方卫视,http://124.67.68.139:4022/udp/239.125.2.82:4120
辽宁卫视,http://124.67.68.139:4022/udp/239.125.2.72:4120
山东卫视,http://124.67.68.139:4022/udp/239.125.2.75:4120
吉林卫视,http://124.67.68.139:4022/udp/239.125.2.191:4120
黑龙江卫视,http://124.67.68.139:4022/udp/239.125.2.83:4120
广西卫视,http://124.67.68.139:4022/udp/239.125.1.167:4130
兵团卫视,http://124.67.68.139:4022/udp/239.125.1.135:4130
安徽卫视,http://124.67.68.139:4022/udp/239.125.2.78:4120
北京卫视,http://124.67.68.139:4022/udp/239.125.2.73:4120
东南卫视,http://124.67.68.139:4022/udp/239.125.2.77:4120
河北卫视,http://124.67.68.139:4022/udp/239.125.2.70:4120
天津卫视,http://124.67.68.139:4022/udp/239.125.2.81:4120
湖南卫视,http://124.67.68.139:4022/udp/239.125.2.67:4120
四川卫视,http://124.67.68.139:4022/udp/239.125.2.79:4120
卡酷动画,http://124.67.68.139:4022/udp/239.125.1.127:4130
深圳卫视,http://124.67.68.139:4022/udp/239.125.2.76:4120
宁夏卫视,http://124.67.68.139:4022/udp/239.125.1.157:4130
IPTV谍战剧场,http://124.67.68.139:4022/udp/239.125.1.130:4130
云南卫视,http://124.67.68.139:4022/udp/239.125.1.160:4130
重庆卫视,http://124.67.68.139:4022/udp/239.125.2.102:4130
河南卫视,http://124.67.68.139:4022/udp/239.125.1.156:4130
江西卫视,http://124.67.68.139:4022/udp/239.125.2.101:4129
爱综艺,http://124.67.68.139:4022/udp/239.125.1.120:4130
爱体育,http://124.67.68.139:4022/udp/239.125.1.122:4130
爱电影,http://124.67.68.139:4022/udp/239.125.1.124:4130
爱大剧,http://124.67.68.139:4022/udp/239.125.1.126:4130
海南卫视,http://124.67.68.139:4022/udp/239.125.2.189:4120
青海卫视,http://124.67.68.139:4022/udp/239.125.1.150:4130
IPTV野外,http://124.67.68.139:4022/udp/234.1.3.126:5000
甘肃卫视,http://124.67.68.139:4022/udp/239.125.2.190:4120
陕西卫视,http://124.67.68.139:4022/udp/239.125.1.155:4130
足球,http://124.67.68.139:4022/udp/239.125.1.51:5000
三沙卫视,http://124.67.68.139:4022/udp/239.125.1.180:4130
西藏卫视,http://124.67.68.139:4022/udp/239.125.1.117:4130
CETV4,http://124.67.68.139:4022/udp/239.125.1.110:4120
城市剧场,http://124.67.68.139:4022/udp/239.125.1.148:4130
古装剧场,http://124.67.68.139:4022/udp/239.125.1.146:4130
音乐现场,http://124.67.68.139:4022/udp/239.125.1.40:5000
星影,http://124.67.68.139:4022/udp/239.125.1.55:5000
武侠剧场,http://124.67.68.139:4022/udp/239.125.1.145:4130
动作影院,http://124.67.68.139:4022/udp/239.125.1.53:5000
地理,http://124.67.68.139:4022/udp/239.125.1.41:5000
新疆卫视,http://124.67.68.139:4022/udp/239.125.1.123:4130
军旅剧场,http://124.67.68.139:4022/udp/239.125.1.147:4130
金鹰卡通,http://124.67.68.139:4022/udp/239.125.1.128:4130
全纪实,http://124.67.68.139:4022/udp/239.125.1.38:5000
山东教育,http://124.67.68.139:4022/udp/239.125.1.178:4130
动漫秀场,http://124.67.68.139:4022/udp/239.125.1.31:5000
精选,http://124.67.68.139:4022/udp/239.125.1.43:5000
动画,http://124.67.68.139:4022/udp/239.125.1.45:5000
都市剧场,http://124.67.68.139:4022/udp/239.125.1.129:4130
IPTV少儿动画,http://124.67.68.139:4022/udp/239.125.1.121:4130
CCTV17,http://124.67.68.139:4022/udp/239.125.2.204:4120
金色频道,http://124.67.68.139:4022/udp/239.125.1.39:5000
喜剧影院,http://124.67.68.139:4022/udp/239.125.1.52:5000
早教,http://124.67.68.139:4022/udp/239.125.1.44:5000
家庭影院,http://124.67.68.139:4022/udp/239.125.1.54:5000
好学生,http://124.67.68.139:4022/udp/239.125.1.17:4120
魅力时尚,http://124.67.68.139:4022/udp/239.125.1.27:5000
好享购物,http://124.67.68.139:4022/udp/239.125.44.2:5000
游戏风云,http://124.67.68.139:4022/udp/239.125.1.33:5000
光影,http://124.67.68.139:4022/udp/239.125.1.49:5000
收视指南,http://124.67.68.139:4022/udp/239.125.44.3:5000
热播剧场,http://124.67.68.139:4022/udp/239.125.1.125:4130
CETV2,http://124.67.68.139:4022/udp/239.125.1.29:5000
嘉佳卡通,http://124.67.68.139:4022/udp/239.125.2.213:4120
IPTV法治,http://124.67.68.139:4022/udp/239.125.1.56:5000
杭锦旗,http://124.67.68.139:4022/udp/239.125.2.212:4120
乌审旗,http://124.67.68.139:4022/udp/239.125.2.194:4120
IPTV相声小品,http://124.67.68.139:4022/udp/239.125.1.30:5000
